UID,Top_1_JID,Top_1_Raiting,Top_10_Recomendations
6766,53,3.1016619344995813,"[53, 35, 83, 76, 100, 31, 89, 14, 73, 78]"
15892,42,7.103664851590789,"[42, 100, 34, 6, 32, 46, 83, 54, 81, 48]"
512,36,3.5887734517741787,"[36, 89, 72, 83, 93, 88, 61, 76, 78, 81]"
5052,89,2.0847732899522695,"[89, 93, 90, 84, 82, 78, 77, 97, 76, 96]"
14860,93,3.408264144277865,"[93, 88, 27, 89, 72, 96, 32, 87, 1, 10]"
18403,22,7.041877231659081,"[22, 91, 81, 56, 97, 41, 89, 88, 38, 92]"
14223,89,5.730736152012264,"[89, 68, 72, 81, 93, 88, 91, 6, 76, 48]"
1347,89,4.663251193505982,"[89, 86, 76, 96, 49, 65, 55, 60, 38, 66]"
152,89,5.728256466924993,"[89, 72, 14, 21, 80, 76, 93, 47, 81, 78]"
15605,10,3.453405122057119,"[10, 86, 94, 60, 43, 85, 3, 100, 22, 90]"
12545,27,5.542032241574818,"[27, 72, 89, 42, 83, 76, 35, 93, 80, 14]"
19118,98,-0.05942632724518715,"[98, 1, 81, 83, 36, 100, 76, 87, 25, 52]"
24303,68,5.0331550966839,"[68, 28, 47, 83, 89, 34, 72, 97, 93, 90]"
20957,32,6.936242775529549,"[32, 89, 65, 93, 47, 28, 6, 26, 1, 11]"
10536,69,5.777070324849704,"[69, 32, 83, 12, 72, 89, 81, 22, 35, 93]"
20932,73,7.229001849354084,"[73, 80, 54, 78, 77, 83, 89, 72, 48, 76]"
18386,29,4.3473205269670006,"[29, 27, 65, 14, 50, 12, 72, 89, 35, 34]"
10448,94,-1.3349130347185798,"[94, 10, 44, 91, 87, 88, 1, 96, 95, 60]"
23459,44,-4.081819398420604,"[44, 86, 94, 91, 89, 10, 76, 95, 72, 88]"
19787,62,5.885631112316611,"[62, 22, 26, 11, 65, 53, 35, 34, 47, 88]"
24901,89,-0.629694425966808,"[89, 83, 72, 69, 93, 62, 76, 81, 78, 97]"
21377,89,-0.6736274295921458,"[89, 36, 91, 76, 72, 35, 88, 49, 86, 93]"
4678,97,-0.27483775283128326,"[97, 78, 36, 55, 100, 77, 69, 90, 20, 14]"
8137,46,2.1614248901813564,"[46, 22, 1, 76, 34, 72, 10, 53, 27, 56]"
15075,49,5.272030683120098,"[49, 62, 32, 36, 34, 12, 47, 14, 6, 26]"
1778,89,4.758085785754533,"[89, 49, 73, 72, 80, 32, 76, 78, 36, 93]"
24126,89,-3.64045414429971,"[89, 98, 91, 83, 72, 81, 8, 76, 82, 75]"
19769,53,6.968422740002301,"[53, 89, 72, 93, 29, 73, 81, 78, 83, 100]"
444,89,1.60297181570132,"[89, 72, 96, 91, 93, 80, 81, 78, 65, 88]"
24941,31,5.687390988244195,"[31, 21, 83, 36, 65, 89, 72, 93, 56, 46]"
13141,83,4.220419164821344,"[83, 32, 53, 72, 11, 81, 78, 21, 89, 5]"
12218,25,-3.1205471443824497,"[25, 66, 81, 17, 98, 11, 62, 78, 28, 6]"
8706,49,7.345043354389324,"[49, 61, 12, 14, 69, 42, 34, 35, 6, 39]"
10112,5,1.5360108973107733,"[5, 77, 91, 76, 79, 94, 89, 95, 75, 86]"
11442,81,4.9781819546472725,"[81, 29, 83, 98, 100, 72, 80, 35, 32, 36]"
24006,31,7.153179880076089,"[31, 29, 21, 50, 2, 32, 36, 100, 83, 61]"
915,94,3.857107812106326,"[94, 24, 86, 89, 1, 93, 91, 95, 9, 78]"
8901,89,3.5060086736073384,"[89, 93, 76, 92, 88, 47, 72, 91, 96, 50]"
9291,1,4.147014739045933,"[1, 95, 88, 10, 72, 81, 91, 97, 93, 83]"
2338,89,1.316044993382303,"[89, 72, 83, 97, 93, 78, 76, 91, 96, 88]"
18827,89,2.9371363798932877,"[89, 62, 72, 76, 93, 35, 83, 78, 88, 97]"
8456,15,2.766379668299791,"[15, 35, 98, 100, 56, 54, 27, 62, 97, 48]"
15020,54,5.879514338301942,"[54, 32, 49, 21, 27, 89, 12, 72, 6, 93]"
10092,29,2.5484095492567906,"[29, 36, 72, 76, 93, 83, 81, 1, 87, 100]"
9225,49,7.270535286348991,"[49, 21, 68, 62, 61, 83, 93, 47, 76, 72]"
12726,89,6.247827987849631,"[89, 97, 90, 82, 93, 94, 77, 91, 71, 76]"
17003,8,-0.0589035475689943,"[8, 49, 17, 78, 21, 73, 35, 76, 31, 72]"
11702,34,3.4550639723791057,"[34, 12, 54, 36, 96, 2, 91, 48, 84, 95]"
23512,89,6.41142587348822,"[89, 62, 68, 48, 54, 21, 93, 29, 31, 72]"
23787,83,0.13277076115708875,"[83, 72, 65, 98, 80, 81, 75, 76, 78, 42]"
17795,89,4.756078781680533,"[89, 90, 83, 72, 78, 88, 93, 84, 82, 85]"
14737,15,-0.7009043752049955,"[15, 54, 69, 17, 97, 56, 21, 10, 16, 44]"
6446,36,3.9550052540150498,"[36, 11, 66, 80, 12, 34, 49, 76, 93, 46]"
7377,93,4.033507900385072,"[93, 29, 89, 76, 72, 91, 87, 97, 96, 83]"
14936,64,-0.08085395051814948,"[64, 83, 10, 89, 81, 91, 88, 66, 93, 75]"
700,89,3.208503617972647,"[89, 50, 32, 93, 47, 42, 14, 76, 21, 61]"
9232,89,4.513001760463413,"[89, 72, 69, 81, 93, 80, 78, 42, 92, 91]"
4470,1,-1.455543531392634,"[1, 10, 22, 83, 72, 98, 86, 55, 100, 94]"
13956,29,7.269671416745188,"[29, 50, 36, 27, 66, 65, 89, 93, 81, 72]"
17897,44,1.9064356845281853,"[44, 27, 1, 32, 9, 20, 6, 54, 64, 78]"
729,35,3.717013946210648,"[35, 46, 64, 9, 37, 7, 39, 57, 96, 85]"
23303,47,8.684711224513073,"[47, 32, 72, 76, 48, 81, 14, 63, 83, 87]"
10898,25,6.516421475437069,"[25, 41, 96, 83, 72, 49, 12, 82, 70, 67]"
22432,89,-1.5992711081173976,"[89, 72, 93, 83, 27, 76, 91, 8, 96, 69]"
15718,35,0.6027505840769026,"[35, 36, 19, 50, 68, 11, 49, 88, 99, 46]"
18150,94,2.027866849114744,"[94, 86, 50, 91, 89, 62, 97, 72, 96, 38]"
18003,42,4.125830232653186,"[42, 14, 83, 76, 39, 78, 34, 11, 72, 80]"
9972,83,6.918996562112794,"[83, 54, 89, 72, 53, 93, 81, 36, 100, 85]"
8487,3,2.304926570504726,"[3, 27, 83, 81, 89, 72, 1, 78, 93, 80]"
12438,27,5.495739746544019,"[27, 12, 89, 62, 80, 72, 31, 78, 76, 73]"
18218,86,1.0384590668291507,"[86, 94, 89, 23, 62, 77, 55, 82, 95, 84]"
20566,50,4.266324855216243,"[50, 83, 39, 53, 11, 98, 65, 72, 40, 100]"
18716,1,3.591579784694864,"[1, 3, 50, 81, 22, 60, 100, 15, 45, 52]"
1674,27,2.3184254395278305,"[27, 10, 89, 72, 93, 12, 1, 2, 38, 56]"
20939,66,6.414999855396427,"[66, 53, 48, 89, 12, 72, 11, 76, 80, 39]"
5370,29,6.055869341921483,"[29, 11, 21, 81, 54, 40, 62, 48, 3, 89]"
5999,90,9.199277968237453,"[90, 77, 96, 94, 89, 82, 92, 93, 99, 91]"
6694,94,-1.679153245380656,"[94, 91, 86, 76, 95, 10, 87, 72, 1, 55]"
2795,91,4.480082395881077,"[91, 86, 94, 89, 88, 87, 96, 93, 92, 95]"
8566,81,2.4840496848389773,"[81, 83, 72, 61, 76, 80, 73, 78, 49, 89]"
7170,89,2.7577849463169852,"[89, 49, 29, 36, 72, 83, 27, 76, 61, 28]"
11731,81,6.80243082541929,"[81, 27, 89, 72, 88, 83, 96, 91, 76, 29]"
7789,89,3.759852903115286,"[89, 27, 76, 72, 6, 83, 78, 47, 66, 73]"
180,72,2.439189943589168,"[72, 89, 83, 81, 65, 93, 88, 76, 80, 78]"
21560,11,1.9563848882202273,"[11, 53, 31, 14, 87, 12, 88, 86, 17, 5]"
16998,36,0.33940667242627054,"[36, 2, 89, 32, 44, 87, 8, 76, 5, 93]"
1,49,3.320886820457522,"[49, 89, 31, 65, 72, 93, 46, 83, 76, 91]"
10334,89,5.410588275608444,"[89, 1, 60, 90, 40, 84, 68, 99, 57, 97]"
18265,73,6.8608921668780605,"[73, 77, 80, 39, 83, 98, 72, 100, 78, 6]"
3210,10,0.5578543084961828,"[10, 86, 94, 91, 95, 57, 44, 78, 96, 77]"
21999,89,7.208526559321716,"[89, 91, 96, 93, 47, 90, 84, 86, 94, 88]"
8151,62,2.8450652212946457,"[62, 93, 45, 47, 73, 46, 14, 82, 22, 3]"
12188,35,-0.4436234070801246,"[35, 98, 42, 72, 83, 100, 76, 80, 89, 81]"
8287,2,4.130771194284458,"[2, 38, 56, 1, 72, 76, 31, 93, 14, 42]"
4412,2,0.25138126208536815,"[2, 45, 35, 81, 66, 62, 70, 89, 22, 72]"
4954,50,3.012267956353983,"[50, 38, 89, 32, 88, 72, 34, 93, 27, 12]"
894,54,2.8912559548182033,"[54, 14, 49, 94, 47, 28, 42, 89, 97, 41]"
20920,53,5.033007926168715,"[53, 31, 26, 56, 52, 98, 73, 22, 78, 51]"
23956,29,3.543109691008076,"[29, 1, 98, 2, 81, 22, 53, 100, 46, 87]"
1554,72,6.883075005147209,"[72, 81, 36, 80, 73, 100, 69, 89, 83, 56]"
22738,63,4.780224599889165,"[63, 89, 28, 71, 93, 88, 95, 84, 86, 96]"
17117,68,6.74195808176105,"[68, 92, 78, 77, 36, 80, 79, 72, 73, 76]"
20829,68,8.819488201572458,"[68, 49, 54, 69, 89, 26, 93, 27, 6, 72]"
16431,29,-0.6207288297731028,"[29, 13, 32, 84, 68, 97, 92, 45, 80, 24]"
15305,86,-4.021777559226429,"[86, 94, 72, 91, 83, 3, 78, 89, 95, 98]"
19260,89,3.8312881418940465,"[89, 62, 61, 49, 65, 93, 83, 80, 11, 78]"
835,89,5.246808188643651,"[89, 81, 50, 91, 27, 72, 94, 54, 76, 78]"
13053,18,3.3057645250840797,"[18, 88, 78, 10, 35, 96, 95, 93, 73, 66]"
1243,27,2.3776587289316296,"[27, 3, 1, 53, 32, 10, 83, 11, 72, 81]"
22992,68,6.681428925410444,"[68, 14, 93, 26, 46, 91, 87, 17, 88, 84]"
14127,29,7.651052338626711,"[29, 49, 61, 26, 35, 89, 55, 91, 45, 47]"
4812,89,2.9634471421506614,"[89, 29, 93, 72, 76, 39, 71, 19, 78, 84]"
15316,89,3.622476507081172,"[89, 32, 50, 72, 93, 76, 29, 88, 96, 91]"
16694,86,2.8680989280020337,"[86, 94, 91, 60, 15, 44, 96, 71, 82, 89]"
11346,27,1.187694426708209,"[27, 35, 72, 89, 81, 76, 93, 83, 78, 91]"
2594,89,3.042841247054566,"[89, 93, 96, 94, 72, 86, 97, 95, 91, 10]"
19837,49,4.924486224148546,"[49, 89, 84, 82, 78, 77, 72, 93, 83, 76]"
1253,89,1.3588385317821734,"[89, 88, 97, 96, 72, 42, 22, 94, 95, 35]"
22758,27,6.148011622196537,"[27, 10, 35, 65, 36, 26, 61, 87, 88, 49]"
14791,98,3.899120386721333,"[98, 21, 50, 81, 72, 12, 76, 100, 93, 89]"
8720,29,5.170850224442679,"[29, 36, 69, 56, 89, 83, 81, 14, 72, 91]"
9399,100,7.042124896497043,"[100, 25, 81, 29, 98, 10, 2, 42, 83, 85]"
2791,93,0.15068813818551718,"[93, 96, 89, 92, 72, 91, 76, 97, 88, 94]"
6037,83,2.064530375267844,"[83, 72, 89, 76, 93, 91, 98, 95, 42, 92]"
18462,89,5.045670542098639,"[89, 91, 32, 93, 68, 72, 83, 96, 36, 81]"
17383,10,1.7132662097281743,"[10, 22, 40, 100, 3, 72, 83, 78, 64, 98]"
14374,89,8.535469840588412,"[89, 81, 62, 56, 90, 49, 93, 72, 83, 88]"
8126,53,4.201951510583239,"[53, 65, 66, 5, 83, 98, 49, 72, 100, 80]"
9022,36,1.533741523281703,"[36, 27, 65, 81, 72, 83, 89, 93, 91, 76]"
6770,36,3.209637745050677,"[36, 27, 72, 83, 89, 76, 93, 78, 66, 81]"
2516,50,4.7013304907256,"[50, 35, 21, 34, 49, 46, 42, 12, 54, 22]"
2073,89,2.9699703593163984,"[89, 29, 35, 93, 42, 76, 34, 91, 78, 81]"
10372,29,1.2668284837168615,"[29, 1, 89, 53, 2, 76, 72, 3, 60, 93]"
12094,62,3.0810391275617723,"[62, 89, 36, 93, 96, 88, 91, 61, 94, 29]"
20357,1,2.2539305020515457,"[1, 29, 81, 56, 32, 94, 22, 27, 87, 18]"
7980,89,5.5616594521121705,"[89, 72, 68, 47, 93, 77, 92, 76, 6, 96]"
84,9,4.22549862168134,"[9, 38, 29, 91, 96, 60, 88, 34, 41, 94]"
23087,21,7.225108303965895,"[21, 54, 83, 39, 72, 65, 89, 56, 93, 76]"
4111,62,4.3782785341006,"[62, 79, 46, 89, 21, 22, 59, 3, 13, 9]"
5685,81,6.120420602812561,"[81, 54, 36, 100, 22, 14, 11, 26, 68, 12]"
12849,56,6.599271454664968,"[56, 83, 81, 100, 89, 68, 93, 48, 52, 98]"
4527,35,3.210459376361221,"[35, 10, 54, 40, 68, 98, 81, 28, 25, 8]"
9491,32,7.029715562888612,"[32, 31, 66, 61, 38, 65, 89, 11, 48, 2]"
6426,50,8.815239966530179,"[50, 38, 32, 49, 31, 46, 45, 79, 30, 91]"
3112,27,5.097041302552673,"[27, 22, 25, 69, 100, 39, 81, 52, 6, 83]"
14788,29,3.2821730146931536,"[29, 35, 21, 48, 61, 69, 28, 65, 81, 76]"
1382,32,3.3535366141124197,"[32, 27, 1, 69, 22, 83, 38, 89, 93, 42]"
23357,97,6.359117855973761,"[97, 54, 94, 72, 1, 38, 76, 71, 42, 12]"
19891,89,2.4690843255732715,"[89, 54, 93, 97, 35, 23, 88, 72, 76, 70]"
5670,54,3.5415136842207717,"[54, 29, 89, 72, 83, 93, 80, 78, 66, 76]"
24420,49,6.242077177455556,"[49, 68, 83, 80, 73, 50, 72, 89, 28, 76]"
16538,81,3.2014795432557785,"[81, 55, 72, 88, 45, 22, 10, 11, 1, 91]"
3403,78,3.365658138885884,"[78, 3, 83, 8, 77, 72, 76, 64, 73, 84]"
15834,56,4.5658514432941875,"[56, 69, 10, 1, 22, 8, 2, 26, 3, 25]"
13192,12,6.470644519162203,"[12, 6, 46, 23, 40, 89, 72, 54, 32, 93]"
18013,8,1.0606541908332314,"[8, 86, 10, 95, 36, 55, 88, 60, 81, 38]"
11538,89,1.8947836121257455,"[89, 72, 76, 93, 91, 88, 94, 73, 87, 78]"
17754,12,7.2845026355049916,"[12, 72, 83, 89, 62, 80, 76, 93, 32, 98]"
2340,50,3.6025940208931404,"[50, 29, 27, 35, 83, 72, 89, 12, 93, 76]"
5001,69,5.39607063596913,"[69, 53, 34, 4, 24, 28, 5, 98, 20, 92]"
8130,91,-0.042703121375409436,"[91, 86, 94, 89, 96, 72, 93, 76, 35, 87]"
796,65,7.171633466155276,"[65, 93, 12, 66, 46, 52, 47, 91, 96, 79]"
8279,14,4.405639593917585,"[14, 68, 12, 26, 34, 72, 89, 32, 56, 39]"
7389,21,2.4903922502800553,"[21, 83, 72, 98, 49, 89, 80, 78, 76, 69]"
18802,54,1.6212805198116174,"[54, 89, 47, 91, 93, 65, 76, 97, 55, 42]"
13270,21,8.908735825226355,"[21, 12, 11, 80, 72, 42, 14, 69, 100, 73]"
5689,89,2.5540266085431784,"[89, 68, 93, 69, 91, 88, 71, 95, 94, 86]"
1997,98,4.5852156523412155,"[98, 50, 14, 21, 83, 72, 12, 2, 76, 87]"
17767,36,2.581649507890498,"[36, 49, 89, 76, 56, 93, 47, 91, 96, 87]"
10542,89,2.8472285462042226,"[89, 97, 93, 29, 63, 91, 96, 71, 38, 88]"
2374,29,5.409304788960165,"[29, 35, 27, 49, 31, 89, 48, 2, 11, 1]"
21481,68,4.791112094460729,"[68, 54, 83, 39, 34, 89, 56, 72, 80, 6]"
9861,89,-0.8177576820127954,"[89, 76, 91, 72, 83, 93, 29, 97, 36, 88]"
15370,72,5.367057927893204,"[72, 54, 89, 83, 76, 42, 93, 14, 21, 81]"
216,35,5.482516280834629,"[35, 61, 21, 54, 36, 89, 29, 12, 70, 93]"
7366,83,3.5196450999608104,"[83, 81, 27, 78, 80, 49, 76, 36, 73, 89]"
13726,8,0.17213804923818743,"[8, 36, 89, 32, 55, 49, 76, 66, 83, 68]"
21515,32,3.035352154598116,"[32, 54, 35, 46, 27, 14, 66, 26, 72, 89]"
3847,29,3.4991920376788306,"[29, 49, 42, 69, 72, 36, 83, 76, 81, 89]"
3435,31,3.9011565685489975,"[31, 72, 76, 21, 88, 87, 93, 46, 45, 47]"
1577,29,6.392611927003538,"[29, 83, 72, 49, 6, 100, 22, 68, 80, 46]"
22781,9,4.098273561734238,"[9, 1, 32, 3, 44, 89, 91, 94, 95, 57]"
17863,72,0.4955714619574695,"[72, 83, 80, 89, 76, 81, 87, 1, 91, 88]"
3125,50,-0.2535144993884475,"[50, 15, 1, 17, 11, 5, 26, 95, 64, 38]"
6995,60,6.230522785635271,"[60, 64, 91, 86, 94, 89, 88, 50, 62, 100]"
7713,40,5.948502655249821,"[40, 49, 89, 27, 14, 65, 72, 3, 83, 81]"
3406,53,8.165102319715004,"[53, 83, 56, 69, 34, 89, 81, 80, 100, 6]"
5558,27,1.8214649127654479,"[27, 50, 72, 87, 53, 1, 91, 76, 34, 22]"
2571,89,5.821688736996557,"[89, 78, 72, 36, 61, 35, 80, 93, 76, 5]"
4614,32,2.2844440794605023,"[32, 50, 27, 66, 72, 56, 83, 18, 61, 81]"
9772,54,2.7399658021933266,"[54, 93, 89, 80, 72, 88, 76, 87, 81, 38]"
23413,10,4.489364178475173,"[10, 42, 4, 1, 65, 98, 9, 24, 67, 44]"
10387,89,5.417044754744802,"[89, 54, 6, 93, 80, 78, 72, 88, 90, 97]"
15227,50,6.626743185369129,"[50, 19, 78, 89, 80, 73, 72, 100, 77, 64]"
4062,94,1.1015752692948904,"[94, 91, 89, 86, 78, 3, 10, 88, 55, 90]"
1536,14,4.421063916303391,"[14, 11, 80, 72, 35, 48, 26, 38, 22, 76]"
18530,83,5.932980546498114,"[83, 73, 100, 78, 75, 80, 72, 98, 89, 81]"
21080,89,5.8077728041355,"[89, 35, 83, 72, 34, 69, 93, 80, 97, 76]"
7790,68,6.765648534757313,"[68, 89, 93, 80, 47, 35, 49, 73, 6, 54]"
23110,89,1.9536322223918938,"[89, 93, 72, 29, 91, 76, 83, 96, 88, 97]"
19391,100,4.944363034576774,"[100, 73, 78, 90, 85, 93, 99, 6, 80, 52]"
20084,46,3.5817237044202,"[46, 36, 89, 29, 72, 76, 35, 93, 81, 83]"
8370,62,5.21420024407333,"[62, 89, 68, 93, 88, 61, 96, 97, 91, 92]"
6530,89,4.466921107979757,"[89, 97, 93, 10, 81, 35, 1, 19, 69, 9]"
2281,89,1.365829477615888,"[89, 36, 72, 50, 93, 91, 76, 66, 97, 96]"
18315,78,4.641725642737891,"[78, 62, 80, 45, 11, 95, 84, 20, 14, 94]"
17864,10,5.6405499266061145,"[10, 44, 86, 67, 9, 22, 1, 95, 2, 96]"
19779,21,8.174163297849685,"[21, 12, 68, 72, 93, 89, 80, 6, 78, 73]"
2612,1,0.9051935278060697,"[1, 55, 10, 32, 38, 89, 93, 53, 64, 72]"
12168,72,0.34841627582497914,"[72, 76, 78, 81, 44, 67, 83, 12, 80, 77]"
23665,62,6.9761642957823735,"[62, 32, 89, 93, 50, 90, 97, 84, 72, 42]"
23639,40,5.577210245411511,"[40, 12, 49, 88, 27, 6, 69, 59, 76, 96]"
8754,53,5.8998212843517885,"[53, 68, 49, 27, 61, 79, 21, 34, 77, 90]"
6745,29,8.889241028977384,"[29, 100, 81, 31, 1, 41, 14, 12, 89, 69]"
12719,83,0.4876815499231826,"[83, 72, 32, 81, 62, 78, 3, 55, 76, 75]"
12205,82,4.033560242386115,"[82, 94, 60, 74, 63, 64, 48, 10, 40, 81]"
733,1,5.05997320642037,"[1, 70, 88, 60, 9, 67, 89, 81, 65, 43]"
7905,82,5.937412881891152,"[82, 54, 68, 14, 21, 32, 29, 87, 39, 35]"
4220,89,2.395370915190371,"[89, 88, 94, 86, 91, 95, 36, 54, 72, 97]"
17202,89,1.6704039780459743,"[89, 91, 72, 83, 76, 93, 50, 94, 97, 88]"
12825,53,5.766509302388118,"[53, 14, 46, 93, 27, 66, 62, 81, 31, 3]"
7496,50,5.43866235774373,"[50, 80, 66, 78, 61, 63, 54, 98, 87, 85]"
7020,35,4.803992050815158,"[35, 46, 81, 89, 12, 65, 83, 72, 76, 98]"
20410,89,5.643114274973054,"[89, 93, 66, 76, 72, 54, 69, 92, 80, 87]"
986,65,10.0,"[65, 61, 81, 54, 39, 80, 40, 70, 88, 19]"
19247,12,7.564340116502238,"[12, 68, 47, 42, 39, 21, 70, 89, 72, 93]"
7359,68,2.1510761498323303,"[68, 89, 86, 91, 18, 96, 94, 97, 7, 90]"
24261,50,6.422715342959927,"[50, 89, 14, 65, 93, 48, 72, 91, 46, 76]"
8301,11,2.8971864623277703,"[11, 100, 83, 98, 14, 2, 31, 72, 53, 42]"
22651,55,2.330343270827483,"[55, 1, 40, 3, 94, 86, 49, 43, 89, 2]"
20105,70,6.056068116665449,"[70, 39, 50, 83, 25, 14, 72, 6, 69, 78]"
15575,75,-1.935118555119688,"[75, 21, 3, 72, 83, 11, 22, 98, 76, 52]"
3481,35,3.5050407532730987,"[35, 22, 27, 91, 83, 72, 81, 12, 88, 93]"
10516,72,3.78989806062625,"[72, 81, 83, 76, 56, 34, 22, 89, 21, 93]"
15304,32,1.3323285465734442,"[32, 50, 35, 66, 89, 49, 93, 72, 76, 31]"
20442,36,0.14691857734090719,"[36, 35, 83, 72, 89, 76, 81, 56, 93, 98]"
8491,50,2.6791150862763633,"[50, 27, 65, 53, 5, 69, 10, 2, 17, 52]"
2471,50,4.944003718820813,"[50, 89, 54, 27, 49, 31, 72, 93, 38, 88]"
17781,72,3.852365235328422,"[72, 89, 83, 76, 68, 93, 100, 78, 35, 80]"
22734,36,2.1820286491951797,"[36, 27, 83, 81, 72, 98, 14, 76, 42, 62]"
19521,70,4.933060545427805,"[70, 11, 72, 77, 80, 79, 30, 73, 48, 78]"
12974,67,3.500857206748888,"[67, 9, 94, 86, 60, 91, 97, 87, 38, 16]"
21382,27,4.140080603848569,"[27, 21, 65, 31, 96, 10, 49, 67, 100, 4]"
9761,89,7.094038294626198,"[89, 66, 54, 81, 83, 12, 72, 88, 84, 39]"
9842,89,1.0170429729221298,"[89, 50, 54, 93, 76, 72, 96, 97, 35, 91]"
7723,89,2.582893992124295,"[89, 88, 93, 94, 1, 91, 86, 96, 92, 95]"
6753,25,5.03208026011486,"[25, 56, 38, 1, 29, 10, 34, 11, 89, 97]"
13224,22,8.486821849976904,"[22, 85, 100, 49, 89, 48, 70, 93, 80, 72]"
20311,89,5.208398407819679,"[89, 78, 93, 77, 66, 47, 80, 36, 72, 76]"
15351,54,0.8759476735734565,"[54, 8, 98, 26, 2, 11, 83, 72, 6, 76]"
24127,78,2.039965698227345,"[78, 72, 76, 83, 80, 89, 73, 77, 50, 93]"
9953,29,2.939789146047448,"[29, 93, 72, 5, 8, 1, 81, 48, 67, 77]"
12305,34,5.067531610630372,"[34, 32, 80, 12, 72, 55, 22, 76, 83, 11]"
14279,42,7.034328616930393,"[42, 48, 34, 11, 62, 41, 72, 78, 80, 70]"
9544,49,3.743349407714315,"[49, 21, 81, 89, 72, 69, 76, 87, 93, 73]"
9588,29,7.374237688760703,"[29, 50, 31, 65, 56, 34, 62, 2, 81, 100]"
10568,89,4.4221255972487725,"[89, 93, 62, 10, 7, 88, 29, 32, 1, 72]"
13128,8,4.718767730601893,"[8, 91, 89, 81, 100, 94, 85, 78, 77, 93]"
10634,66,5.318668155438026,"[66, 54, 89, 72, 81, 80, 83, 78, 76, 73]"
12968,85,7.004039235228433,"[85, 95, 88, 23, 69, 31, 36, 7, 71, 58]"
22057,89,2.725074862355882,"[89, 95, 93, 2, 29, 69, 88, 96, 97, 28]"
11157,29,3.6101096900360155,"[29, 53, 62, 36, 61, 46, 65, 22, 18, 40]"
17634,10,3.868699499586849,"[10, 1, 3, 61, 89, 62, 81, 2, 56, 46]"
12813,34,3.386116077630312,"[34, 72, 11, 45, 21, 23, 38, 89, 78, 32]"
18878,29,2.1874388672787983,"[29, 65, 49, 76, 100, 61, 81, 22, 17, 91]"
23235,26,5.418084753118675,"[26, 14, 47, 27, 31, 25, 68, 99, 51, 79]"
10371,49,8.817137645610549,"[49, 89, 62, 21, 12, 31, 83, 72, 66, 80]"
16104,27,1.4442699908510606,"[27, 53, 55, 66, 76, 83, 89, 21, 72, 6]"
21552,100,5.913175055604649,"[100, 3, 85, 81, 22, 10, 66, 1, 78, 12]"
23217,85,2.056850599288955,"[85, 89, 90, 84, 86, 42, 94, 91, 72, 97]"
7690,61,3.4753661479366262,"[61, 66, 28, 45, 72, 78, 76, 65, 73, 80]"
15281,72,1.3882600718571065,"[72, 89, 87, 32, 88, 76, 93, 98, 22, 1]"
13321,89,5.302207708875134,"[89, 36, 93, 88, 55, 23, 3, 72, 91, 1]"
14348,83,3.6102716491512865,"[83, 81, 72, 49, 14, 89, 76, 98, 93, 54]"
19138,89,4.231994728653255,"[89, 72, 83, 98, 81, 93, 78, 35, 91, 62]"
12674,89,4.286505345067417,"[89, 36, 72, 32, 27, 76, 93, 81, 61, 14]"
17653,81,6.0043843185396835,"[81, 14, 100, 83, 72, 22, 76, 11, 32, 88]"
17878,34,5.594493190116967,"[34, 81, 31, 14, 42, 12, 26, 22, 49, 72]"
5771,54,7.31517683274976,"[54, 61, 46, 3, 68, 100, 63, 55, 64, 8]"
14341,91,-1.5776472208478984,"[91, 97, 76, 94, 72, 88, 93, 96, 86, 87]"
11621,53,2.0667813560013215,"[53, 54, 49, 68, 61, 5, 2, 93, 28, 87]"
12378,50,5.894473669780566,"[50, 81, 80, 100, 72, 61, 73, 83, 78, 11]"
8074,89,1.6471742818333897,"[89, 72, 76, 83, 93, 78, 87, 49, 7, 81]"
5615,89,2.182767696468043,"[89, 91, 76, 88, 96, 94, 86, 72, 78, 82]"
24462,1,-0.22480866002763972,"[1, 83, 98, 72, 89, 76, 81, 93, 91, 87]"
3909,90,4.352095529950299,"[90, 86, 94, 84, 82, 89, 77, 78, 28, 18]"
21008,70,5.69774428070645,"[70, 25, 43, 30, 67, 1, 26, 24, 23, 48]"
13388,6,5.565089746590121,"[6, 80, 72, 73, 26, 81, 14, 89, 47, 54]"
6585,89,4.656183290362843,"[89, 93, 62, 3, 1, 88, 91, 76, 94, 97]"
7340,78,1.2269365162219608,"[78, 73, 51, 6, 25, 99, 97, 90, 95, 55]"
2187,32,1.2350942312629558,"[32, 72, 31, 62, 89, 83, 98, 14, 76, 47]"
6193,21,4.269715693620668,"[21, 27, 100, 22, 81, 5, 83, 50, 98, 72]"
1073,27,6.964945351563148,"[27, 22, 61, 11, 70, 68, 43, 56, 3, 6]"
3799,10,7.415879888963628,"[10, 94, 91, 1, 100, 65, 89, 75, 57, 44]"
14088,87,2.393679061600091,"[87, 81, 21, 53, 72, 89, 83, 22, 88, 91]"
2566,93,7.712138449347971,"[93, 90, 83, 72, 73, 80, 92, 43, 69, 41]"
22747,50,6.225384162441717,"[50, 56, 53, 42, 26, 46, 83, 40, 25, 89]"
4547,35,0.3461074457018629,"[35, 5, 39, 2, 30, 100, 83, 22, 70, 37]"
16557,86,4.940063414810585,"[86, 94, 41, 90, 44, 97, 91, 68, 24, 89]"
24874,89,3.7996252792419574,"[89, 97, 93, 88, 96, 82, 72, 91, 90, 60]"
19122,21,8.604154670030681,"[21, 14, 26, 65, 27, 34, 6, 62, 83, 56]"
